denovo1000808 ERR2196992_782531	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1000873 ERR2098466_340989	Prochlorococcus_2121_bp_rna	99.2	361	3	0	1	361	374	14	1.5e-190	651.1
denovo100095 ERR2098507_1617969	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	1	374	8.8e-198	675.1
denovo1000887 ERR2098507_1582265	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1000958 ERR2098507_1737705	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1000986 ERR2098507_1781756	SAR86_a__Gamma__1729_bp_rna	99.5	364	2	0	1	364	366	3	6.7e-194	662.2
denovo100099 ERR2098507_1617967	OCS155_a__Actino__1765_bp_rna	99.2	377	3	0	1	377	1	377	1.9e-199	680.7
denovo1001198 ERR2098507_1118303	Prochlorococcus_2121_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1001078 ERR2098507_598022	OCS155_a__Actino__1765_bp_rna	98.9	377	4	0	1	377	1	377	8.9e-198	675.1
denovo100124 ERR2098507_1045705	Taumarchaea_MGI_a_1364_bp_rna	98.7	371	5	0	3	373	3	373	9e-193	658.5
denovo1001386 ERR2098507_847466	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	374	1	4.1e-196	669.6
denovo1000011 ERR2098507_1074696	Euryarchea_MGII_1234_bp_rna	98.4	377	6	0	1	377	1	377	1.9e-194	664.1
denovo100142 ERR2098507_1624033	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	370	1	1.5e-195	667.8
denovo1001417 ERR2098507_1357211	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo100143 ERR2098507_532312	OCS155_a__Actino__1765_bp_rna	99.7	372	1	0	6	377	372	1	5.3e-200	682.5
denovo1001492 ERR2098508_380180	SAR11_Surface_1__Alpha__1958_bp_rna	97.5	366	9	0	5	370	366	1	2.5e-183	627.1
denovo100157 ERR2098507_405923	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo1001617 ERR2098507_1216783	Planctomyces_1460_bp_rna	98.4	374	6	0	1	374	374	1	8.9e-193	658.5
denovo100160 ERR2098507_1340618	OCS155_a__Actino__1765_bp_rna	98.4	377	6	0	1	377	1	377	1.9e-194	664.1
denovo1001629 ERR2098507_1150908	SAR86_a__Gamma__1729_bp_rna	98.9	366	4	0	1	366	366	1	1.1e-191	654.8
denovo100127 ERR2098507_776964	Flavobacteria_2061_bp_rna	98.9	359	4	0	1	359	370	12	8.9e-188	641.9
denovo1001740 ERR2098507_1008131	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	370	1	3.1e-197	673.3
denovo1001839 ERR2098508_1664510	SAR86_a__Gamma__1729_bp_rna	99.4	359	2	0	8	366	8	366	4.1e-191	653.0
denovo1001743 ERR2098507_1229731	SAR11_Surface_1__Alpha__1958_bp_rna	94.6	370	20	0	1	370	1	370	3.3e-167	573.6
denovo1001751 ERR2098507_1181761	Planctomyces_1460_bp_rna	98.9	373	4	0	2	374	373	1	1.5e-195	667.8
denovo1001844 ERR2098507_1315131	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	374	1	4.1e-196	669.6
denovo1001850 ERR2098507_727170	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1001919 ERR2098507_969162	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1002101 ERR2098507_1803559	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	370	4	0	1	370	1	370	6.8e-194	662.2
denovo1001957 ERR2098507_1488634	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1002108 ERR2098507_1006690	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo1002173 ERR2098508_898460	SAR86_a__Gamma__1729_bp_rna	99.2	362	3	0	1	362	1	362	4.1e-191	653.0
denovo1002184 ERR2098507_433413	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	1	370	3.1e-197	673.3
denovo1002190 ERR2098507_716539	SAR11_Surface_1__Alpha__1958_bp_rna	98.0	356	7	0	15	370	356	1	4.2e-181	619.7
denovo1002274 ERR2098507_77034	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1002367 ERR2098507_1493911	SAR11_Surface_1__Alpha__1958_bp_rna	98.6	370	5	0	1	370	1	370	3.2e-192	656.7
denovo1002371 ERR2098507_1493919	SAR11_Surface_1__Alpha__1958_bp_rna	98.6	370	5	0	1	370	370	1	3.2e-192	656.7
denovo10017 ERR2098507_930230	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	374	1	4.1e-196	669.6
denovo1002372 ERR2098507_1493918	Flavobacteria_2061_bp_rna	98.9	370	4	0	1	370	370	1	6.8e-194	662.2
denovo1002423 ERR2098507_112390	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo100249 ERR2098507_1259459	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo100244 ERR2098507_1222558	Taumarchaea_MGI_a_1364_bp_rna	98.7	377	5	0	1	377	377	1	4.1e-196	669.6
denovo1002723 ERR2098507_1184353	Planctomyces_1460_bp_rna	99.5	370	2	0	5	374	370	1	3.2e-197	673.3
denovo1002726 ERR2098507_1311483	SAR11_Surface_1__Alpha__1958_bp_rna	99.7	349	1	0	1	349	370	22	3.2e-187	640.1
denovo1002727 ERR2098507_1311480	SAR86_a__Gamma__1729_bp_rna	99.2	362	3	0	1	362	1	362	4.1e-191	653.0
denovo1002731 ERR2098507_1311488	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	370	1	1.5e-195	667.8
denovo1002923 ERR2098507_1594316	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1002965 ERR2098507_401390	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1002955 ERR2098507_76221	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1002972 ERR2098507_1472964	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1002374 ERR2098465_282532	SAR116_a__Alpha__1946_bp_rna	98.9	371	4	0	1	371	371	1	1.9e-194	664.1
denovo1003274 ERR2098508_1043077	Flavobacteria_2061_bp_rna	98.9	370	4	0	1	370	1	370	6.8e-194	662.2
denovo1003218 ERR2196992_62559	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1003173 ERR2098507_1682180	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1003286 ERR2098507_1227308	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1003377 ERR2098507_1684340	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1003506 ERR2098507_156047	SAR11_Surface_1__Alpha__1958_bp_rna	98.0	355	7	0	16	370	16	370	1.5e-180	617.9
denovo1003323 ERR2098507_948216	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1003548 ERR2098507_1613411	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1003549 ERR2098507_1613412	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	370	1	1.5e-195	667.8
denovo1003545 ERR2098507_1613418	OCS155_a__Actino__1765_bp_rna	97.9	377	8	0	1	377	377	1	4.2e-191	653.0
denovo1003861 ERR2098507_201844	SAR86_a__Gamma__1729_bp_rna	98.9	365	4	0	2	366	365	1	4.1e-191	653.0
denovo1003871 ERR2098507_1346908	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1003872 ERR2098507_1346907	SAR116_a__Alpha__1946_bp_rna	98.9	371	4	0	1	371	371	1	1.9e-194	664.1
denovo1004112 ERR2098507_997345	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1004123 ERR2098507_1718214	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1004124 ERR2098507_1718216	Flavobacteria_2061_bp_rna	98.9	370	4	0	1	370	370	1	6.8e-194	662.2
denovo1004104 ERR2098507_912476	OCS155_a__Actino__1765_bp_rna	98.9	377	4	0	1	377	377	1	8.9e-198	675.1
denovo1004126 ERR2098507_1214982	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	369	4	0	1	369	1	369	2.4e-193	660.4
denovo1004325 ERR2098507_669587	Planctomyces_1460_bp_rna	99.2	372	3	0	3	374	3	374	1.1e-196	671.5
denovo1004360 ERR2098507_1516006	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo100429 ERR2098507_1649781	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1004181 ERR2098507_193904	OCS155_a__Actino__1765_bp_rna	98.9	377	4	0	1	377	1	377	8.9e-198	675.1
denovo1004462 ERR2098507_1063129	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1004726 ERR2098507_626227	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1004755 ERR2098507_1281742	Planctomyces_1460_bp_rna	99.2	354	3	0	21	374	21	374	1.2e-186	638.2
denovo1004532 ERR2098507_1690750	SAR202_a__Chloroflexi__1505_bp_rna	98.0	352	7	0	23	374	23	374	7e-179	612.4
denovo100480 ERR2098507_33161	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1005069 ERR2098507_802397	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1004757 ERR2098507_1281747	Prochlorococcus_2121_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo1005077 ERR2098507_429365	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	1	374	8.8e-198	675.1
denovo1005089 ERR2098507_986147	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo100539 ERR2098507_1770377	SAR86_a__Gamma__1729_bp_rna	98.1	366	7	0	1	366	366	1	1.1e-186	638.2
denovo1005638 ERR2098507_1873734	SAR86_a__Gamma__1729_bp_rna	98.6	366	5	0	1	366	366	1	5.2e-190	649.3
denovo1005549 ERR2098507_1749792	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1005662 ERR2098507_1628457	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1006100 ERR2098508_494484	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo1005594 ERR2098507_96975	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1006139 ERR2098507_1401525	Prochlorococcus_2121_bp_rna	99.4	363	2	0	12	374	12	374	2.5e-193	660.4
denovo1006169 ERR2098507_920246	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1006329 ERR2098507_377420	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo100640 ERR2098507_1322761	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	370	1	1.5e-195	667.8
denovo1006344 ERR2098507_987183	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1006444 ERR2098507_1498687	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1006724 ERR2098507_2436	SAR11_Surface_1__Alpha__1958_bp_rna	98.6	370	5	0	1	370	1	370	3.2e-192	656.7
denovo1006644 ERR2098507_1088480	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	1	374	8.8e-198	675.1
denovo1006682 ERR2196993_753759	Euryarchea_MGII_1234_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo100685 ERR2098507_1067029	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1006955 ERR2098507_1239361	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	348	4	0	2	349	369	22	1.2e-181	621.6
denovo1007109 ERR2098507_801787	OCS155_a__Actino__1765_bp_rna	99.2	377	3	0	1	377	377	1	1.9e-199	680.7
denovo1007166 ERR2098507_364861	SAR86_a__Gamma__1729_bp_rna	96.4	362	13	0	1	362	1	362	1.9e-174	597.6
denovo1007117 ERR2098507_324867	OCS155_a__Actino__1765_bp_rna	98.7	373	5	0	1	373	1	373	6.9e-194	662.2
denovo1007065 ERR2098507_435010	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1007232 ERR2098507_655898	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	374	1	4.1e-196	669.6
denovo1007282 ERR2098507_710202	SAR86_a__Gamma__1729_bp_rna	98.6	366	5	0	1	366	366	1	5.2e-190	649.3
denovo1007257 ERR2098507_1250580	Planctomyces_1460_bp_rna	98.4	374	6	0	1	374	1	374	8.9e-193	658.5
denovo1007283 ERR2098507_1734416	Prochlorococcus_2121_bp_rna	97.2	360	10	0	11	370	11	370	2.5e-178	610.5
denovo1007313 ERR2098507_1261529	Prochlorococcus_2121_bp_rna	98.9	370	4	0	1	370	1	370	6.9e-194	662.2
denovo1007398 ERR2098508_1197967	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1007343 ERR2098508_248367	Marine_Group_A__aka_SAR406__1992_bp_rna	99.7	373	1	0	2	374	373	1	1.5e-200	684.4
denovo1007585 ERR2098507_792978	Marine_Group_A__aka_SAR406__1992_bp_rna	99.4	361	2	0	1	361	374	14	3.2e-192	656.7
denovo1007768 ERR2098507_53428	Flavobacteria_2061_bp_rna	97.6	370	9	0	1	370	1	370	1.5e-185	634.5
denovo1007839 ERR2098507_1339835	OCS155_a__Actino__1765_bp_rna	98.4	377	6	0	1	377	377	1	1.9e-194	664.1
denovo1007842 ERR2098507_1339838	Euryarchea_MGII_1234_bp_rna	98.1	377	7	0	1	377	1	377	9e-193	658.5
denovo1007838 ERR2098507_1339832	SAR202_a__Chloroflexi__1505_bp_rna	98.4	374	6	0	1	374	1	374	8.9e-193	658.5
denovo100802 ERR2098507_1221960	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	370	1	1.5e-195	667.8
denovo1008032 ERR2098507_1011653	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	370	1	1.5e-195	667.8
denovo1008050 ERR2098507_269191	Flavobacteria_2061_bp_rna	99.5	370	2	0	1	370	1	370	3.1e-197	673.3
denovo1008044 ERR2098507_125903	SAR202_a__Chloroflexi__1505_bp_rna	96.9	355	11	0	16	370	16	370	7.1e-174	595.7
denovo10079 ERR2098507_458531	Taumarchaea_MGI_a_1364_bp_rna	98.9	377	4	0	1	377	377	1	8.9e-198	675.1
denovo1008137 ERR2098507_1178841	OCS155_a__Actino__1765_bp_rna	99.5	377	2	0	1	377	1	377	4.1e-201	686.2
denovo1008152 ERR2098507_1252738	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	370	4	0	1	370	370	1	6.8e-194	662.2
denovo1008204 ERR2196993_191223	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1008486 ERR2098507_1343525	SAR116_a__Alpha__1946_bp_rna	98.7	371	4	1	1	370	1	371	2.5e-188	643.8
denovo1008472 ERR2098507_1007771	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1008750 ERR2098507_498783	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1008721 ERR2098507_124970	OCS155_a__Actino__1765_bp_rna	97.5	366	9	0	1	366	377	12	2.5e-183	627.1
denovo1008922 ERR2098507_888405	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1009060 ERR2098507_805415	Planctomyces_1460_bp_rna	99.7	370	1	0	5	374	370	1	6.8e-199	678.8
denovo1008855 ERR2098507_1629063	Planctomyces_1460_bp_rna	98.4	374	6	0	1	374	1	374	8.9e-193	658.5
denovo1009242 ERR2098507_439907	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	1	370	3.1e-197	673.3
denovo1009118 ERR2098507_529408	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1009410 ERR2098507_1626561	SAR11_Surface_1__Alpha__1958_bp_rna	98.4	370	6	0	1	370	1	370	1.5e-190	651.1
denovo100924 ERR2098507_524323	SAR202_a__Chloroflexi__1505_bp_rna	98.1	374	7	0	1	374	374	1	4.1e-191	653.0
denovo1009523 ERR2098507_573831	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1009491 ERR2098507_1290933	Planctomyces_1460_bp_rna	97.9	374	8	0	1	374	374	1	1.9e-189	647.4
denovo1009747 ERR2098507_1495642	SAR11_Surface_1__Alpha__1958_bp_rna	98.1	370	7	0	1	370	370	1	6.9e-189	645.6
denovo100982 ERR2098507_1316750	Planctomyces_1460_bp_rna	98.7	374	5	0	1	374	1	374	1.9e-194	664.1
denovo100985 ERR2098507_1316754	OCS155_a__Actino__1765_bp_rna	98.9	377	4	0	1	377	1	377	8.9e-198	675.1
denovo1009989 ERR2098507_549189	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	370	1	3.1e-197	673.3
denovo1010026 ERR2196992_310233	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1010094 ERR2098507_1786035	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1010099 ERR2098507_1389653	OCS155_a__Actino__1765_bp_rna	99.2	377	3	0	1	377	377	1	1.9e-199	680.7
denovo1009736 ERR2098507_1238427	Marine_Group_A__aka_SAR406__1992_bp_rna	99.2	373	3	0	1	373	1	373	3.2e-197	673.3
denovo1010123 ERR2098507_174747	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1010187 ERR2098508_17536	SAR11_Surface_1__Alpha__1958_bp_rna	97.3	370	10	0	1	370	370	1	6.9e-184	629.0
denovo1010105 ERR2098507_1084950	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1010225 ERR2098507_475288	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo101016 ERR2098507_793723	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1010344 ERR2098508_1456901	Flavobacteria_2061_bp_rna	98.4	370	6	0	1	370	1	370	1.5e-190	651.1
denovo1010340 ERR2098507_492805	OCS155_a__Actino__1765_bp_rna	99.5	377	2	0	1	377	1	377	4.1e-201	686.2
denovo1010529 ERR2098507_966061	SAR116_a__Alpha__1946_bp_rna	98.1	371	7	0	1	371	371	1	1.9e-189	647.4
denovo1010576 ERR2098507_1106189	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	370	4	0	1	370	1	370	6.8e-194	662.2
denovo1010560 ERR2098508_346987	Flavobacteria_2061_bp_rna	98.9	370	4	0	1	370	370	1	6.8e-194	662.2
denovo1010609 ERR2098507_1299426	Flavobacteria_2061_bp_rna	99.7	357	1	0	1	357	370	14	1.1e-191	654.8
denovo1010764 ERR2098507_1061270	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1010781 ERR2098507_1787225	SAR86_a__Gamma__1729_bp_rna	99.5	365	2	0	2	366	365	1	1.9e-194	664.1
denovo1010920 ERR2098507_1670995	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo101046 ERR2098507_634362	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	1	370	3.1e-197	673.3
denovo1010681 ERR2098507_545289	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo10111 ERR2098507_1215992	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo10112 ERR2098507_1215991	SAR11_Surface_1__Alpha__1958_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo1011833 ERR2098507_1624739	Marine_Group_A__aka_SAR406__1992_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1011849 ERR2098507_1436094	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1012058 ERR2098507_192667	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	1	374	4.1e-196	669.6
denovo1011978 ERR2098507_934775	OCS155_a__Actino__1765_bp_rna	98.9	377	4	0	1	377	1	377	8.9e-198	675.1
denovo1012115 ERR2098507_1194711	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1012165 ERR2098507_1250676	Planctomyces_1460_bp_rna	99.7	370	1	0	5	374	370	1	6.8e-199	678.8
denovo1010953 ERR2098507_279511	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	1	374	8.8e-198	675.1
denovo1012180 ERR2098507_1393445	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	1	370	3.1e-197	673.3
denovo1012232 ERR2098507_1078475	Planctomyces_1460_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1012254 ERR2098507_755142	Planctomyces_1460_bp_rna	99.7	370	1	0	5	374	370	1	6.8e-199	678.8
denovo1012262 ERR2098507_387791	Prochlorococcus_2121_bp_rna	99.2	370	3	0	1	370	1	370	1.5e-195	667.8
denovo1012098 ERR2098507_965104	SAR11_Surface_1__Alpha__1958_bp_rna	99.1	344	3	0	1	344	370	27	4.2e-181	619.7
denovo1012330 ERR2098507_153490	Prochlorococcus_2121_bp_rna	99.5	374	2	0	1	374	1	374	1.9e-199	680.7
denovo1012360 ERR2098456_1050298	OCS155_a__Actino__1765_bp_rna	98.9	373	4	0	5	377	373	1	1.5e-195	667.8
denovo1012547 ERR2098507_1264869	Flavobacteria_2061_bp_rna	98.9	370	4	0	1	370	1	370	6.8e-194	662.2
denovo1012572 ERR2098507_1596185	Prochlorococcus_2121_bp_rna	99.2	374	3	0	1	374	374	1	8.8e-198	675.1
denovo1012573 ERR2098507_1750221	SAR116_a__Alpha__1946_bp_rna	99.5	371	2	0	1	371	371	1	8.8e-198	675.1
denovo1012646 ERR2098507_1379440	Flavobacteria_2061_bp_rna	93.5	370	24	0	1	370	370	1	1.5e-160	551.4
denovo1012678 ERR2196993_311454	SAR116_a__Alpha__1946_bp_rna	98.7	371	5	0	1	371	371	1	8.8e-193	658.5
denovo1012726 ERR2098507_1347163	Taumarchaea_MGI_a_1364_bp_rna	98.3	351	6	0	1	351	377	27	5.5e-180	616.1
denovo1012320 ERR2098507_724205	OCS155_a__Actino__1765_bp_rna	99.2	377	3	0	1	377	377	1	1.9e-199	680.7
denovo101278 ERR2098507_1341476	Marine_Group_A__aka_SAR406__1992_bp_rna	98.9	374	4	0	1	374	374	1	4.1e-196	669.6
denovo101280 ERR2098507_1341478	Planctomyces_1460_bp_rna	98.1	374	7	0	1	374	1	374	4.1e-191	653.0
denovo1012782 ERR2098507_357910	OCS155_a__Actino__1765_bp_rna	99.2	376	3	0	2	377	376	1	6.9e-199	678.8
denovo101279 ERR2098507_1341477	OCS155_a__Actino__1765_bp_rna	98.9	377	4	0	1	377	377	1	8.9e-198	675.1
denovo1012989 ERR2098507_829487	SAR11_Surface_1__Alpha__1958_bp_rna	99.5	370	2	0	1	370	370	1	3.1e-197	673.3
denovo1012901 ERR2098507_1247813	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1012966 ERR2098507_409635	Planctomyces_1460_bp_rna	99.5	374	2	0	1	374	374	1	1.9e-199	680.7
denovo1013094 ERR2098507_1615848	Planctomyces_1460_bp_rna	98.9	374	4	0	1	374	374	1	4.1e-196	669.6
denovo1013087 ERR2098507_1509002	Taumarchaea_MGI_a_1364_bp_rna	98.9	377	4	0	1	377	1	377	8.9e-198	675.1
denovo1013099 ERR2098507_559971	Taumarchaea_MGI_a_1364_bp_rna	99.2	377	3	0	1	377	1	377	1.9e-199	680.7
denovo1013100 ERR2098507_1615845	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	370	4	0	1	370	1	370	6.8e-194	662.2
denovo101317 ERR2098507_496743	SAR116_a__Alpha__1946_bp_rna	97.5	366	9	0	6	371	6	371	2.5e-183	627.1
denovo1012745 ERR2098507_1162088	SAR11_Surface_1__Alpha__1958_bp_rna	98.9	370	4	0	2	371	1	370	6.8e-194	662.2
